,Entries + Exits,Line_Astoria,Line_Brighton,Line_Broadway,Line_Manhattan Bridge,Line_4th Av,Line_Culver,Line_West End,Line_Sea Beach,Line_Jamaica,Line_Myrtle Av,Line_Canarsie,Line_Franklin Shuttle,Line_8th Av,Line_Concourse,Line_6th Av,Line_Liberty Av,Line_Rockaway,Line_63rd St,Line_Queens Blvd,Line_Queens,Line_Crosstown,Line_7Av,Line_Clark St,Line_Eastern Pky,Line_Nostrand,Line_Pelham,Line_Jerome Av,Line_Lexington Av,Line_White Plains Rd,Line_Dyre Av,Line_Flushing,Line_Lexington,Line_Second Av,Line_Staten Island,Line_Fulton St,Line_Lenox,Line_Shuttle,Line_Archer,Division_BMT,Division_IND,Division_IRT,Structure_At Grade,Structure_Elevated,Structure_Open Cut,Structure_Subway,Structure_Viaduct,Borough_Bk,Borough_Bx,Borough_M,Borough_Q,ConnectingLine_N,ConnectingLine_Q,ConnectingLine_R,ConnectingLine_D,ConnectingLine_W,ConnectingLine_B,ConnectingLine_F,ConnectingLine_M,ConnectingLine_A,ConnectingLine_C,ConnectingLine_E,ConnectingLine_S,ConnectingLine_J,ConnectingLine_Z,ConnectingLine_1,ConnectingLine_2,ConnectingLine_3,ConnectingLine_L,ConnectingLine_G,ConnectingLine_5,ConnectingLine_4,ConnectingLine_7,ConnectingLine_6,DaytimeRoutes_N,DaytimeRoutes_Q,DaytimeRoutes_R,DaytimeRoutes_D,DaytimeRoutes_W,DaytimeRoutes_B,DaytimeRoutes_F,DaytimeRoutes_M,DaytimeRoutes_A,DaytimeRoutes_C,DaytimeRoutes_E,DaytimeRoutes_S,DaytimeRoutes_J,DaytimeRoutes_Z,DaytimeRoutes_1,DaytimeRoutes_2,DaytimeRoutes_3,DaytimeRoutes_L,DaytimeRoutes_G,DaytimeRoutes_5,DaytimeRoutes_4,DaytimeRoutes_7,DaytimeRoutes_6,Car-free commute (% of commuters),Disabled population,Foreign-born population,Median household income (2018$),"Median rent, all (2018$)",Moderately rent-burdened households,Percent Asian,Percent Hispanic,Percent black,Percent white,Population,Poverty rate,Public housing (% of rental units),Unemployment rate
DaytimeRoutes_L,-0.02274718837228038,-0.03324592122914509,0.04856553715453835,-0.030913198704560198,-0.02202387252844674,-0.041548187107065725,-0.06304816124447449,-0.03988699752668762,-0.031249040759722468,-0.06192204583990647,0.04941840666653419,1.0,-0.015553939984495361,-0.08197251465493754,-0.036822785519545445,-0.06194616364444256,-0.0292294624045132,-0.043166299867890494,-0.01907011213116354,-0.05270273657926144,-0.05755772741014838,-0.03683210627813658,-0.07154981924106014,-0.029229462404513892,-0.04879001678334059,-0.029241000254942848,-0.047480442161085476,-0.04012064185988919,-0.06099013895415504,-0.05853315745803992,-0.024372671984643695,-0.05856671335530911,-0.06428881023839543,-0.019070112131163736,,-0.08197251465493754,-0.05853315745803992,-0.03323227177608406,-0.022044021230192945,0.3697170267769052,-0.16520061816619036,-0.18643496764661102,0.10573440413471435,-0.04755958021060027,-0.05738751774483915,0.05391401940292042,-0.0385153533290481,0.1709942666697693,-0.0969000342690239,-0.03276736379490179,-0.08316360187720259,0.01183296958812751,0.0017362955432875223,-0.015611346343815693,-0.07728011708960571,,-0.08205087421068703,-0.05354292809867759,-0.011238719962417095,-0.06452997697468901,-0.05811953243468553,-0.024920225018731583,-0.04878515811126534,-0.07037094494638503,-0.05976713170880832,-0.0501433234700252,-0.06882310607577952,-0.05113414540537591,0.8915643782137613,-0.0030647290807407144,-0.011450654073264488,0.01721984828755872,-0.06414399239970427,0.006586004498943743,0.04851630829656561,0.04074527927088015,0.00684964842110138,-0.06837324780015948,0.0602003713978198,-0.07738025629881776,-0.0753565938814946,-0.03272039793501381,-0.08198418794709841,-0.07738715950999925,-0.05519467503739503,-0.041642930812043275,-0.06518765965283917,-0.05385730786414321,-0.07154981924106014,-0.08566665318522441,-0.0713881807611296,1.0,-0.04608096035900582,-0.08285865980505897,-0.06535785657345909,-0.05856671335530911,-0.07452371505254438,0.07553886257288894,-0.06381422530467115,-0.10583109321321298,-0.02079975393062045,0.01363512435004266,0.04387033629560877,-0.0695256915298649,0.0015865826186039326,0.04334291115168708,-0.003596849421957505,-0.058889348344599156,0.12166321590404076,0.05401510053139704,0.055645374618769415
DaytimeRoutes_G,-0.029379117121389537,-0.027220045655038643,-0.052580306262567024,-0.08750276199479362,-0.018032010952355244,-0.03401751276926529,0.17834162730676376,-0.03265741641615396,-0.02558510291512598,-0.0506985775246942,-0.0239000623078293,-0.04608096035900582,-0.012734763869997242,-0.03014262484940747,-0.030148597660427004,0.18279979495121462,-0.02393157631696478,-0.035342340044199255,-0.015613624278275104,0.010855212741541697,0.00277304882767298,0.7992912038114027,-0.05858130183633269,-0.023931576316965145,-0.039946749413230107,-0.023941022913836107,-0.03887453725340537,-0.03284871234605128,-0.04993558022942871,-0.047923930498418935,-0.01995508680853487,-0.04795140433646681,-0.052636362149086194,-0.015613624278275257,,-0.03014262484940747,-0.047923930498418935,-0.027208870186838766,-0.018048507670182026,-0.1246384586631801,0.2789393942379104,-0.15264333618729212,-0.027166924390369992,-0.12460922292023328,-0.046985939787239264,0.10902519534783993,0.11302455282130239,0.2230754447946495,-0.07933675047227738,-0.14120046387550422,-0.028182757618223725,-0.029050360215527874,-0.07089271293699739,-0.046659138581771835,-0.02445063467020627,,-0.06717902405702811,0.11320677387984436,0.015785217635370403,-0.04217663693053572,-0.036459827477354885,-0.0058057925291175125,-0.039942771383120024,-0.05761610036390543,-0.048934244973135435,-0.06643838773715341,-0.07868548061264569,-0.06706297015130634,-0.005676537976507115,0.918834070705296,-0.077219627921728,-0.06413204498840022,-0.052517792771698775,-0.06869774746163447,-0.05259632665988868,-0.05520592658979254,-0.06858045361424997,-0.055980488971144764,-0.04896804146639115,-0.06335496299636155,0.13614245863773905,-0.013159167975773914,-0.030156323608103528,-0.02465191637133504,0.006611456331283315,-0.03409508402852585,-0.05337229369177163,-0.04409558600633102,-0.05858130183633269,-0.07013943739877465,-0.05844896058541551,-0.04608096035900582,1.0,-0.06784039724042265,-0.05351164215252632,-0.04795140433646681,-0.06101617434908314,0.09875777680758172,-0.032745490485087694,-0.1445416511517993,0.06709758546620463,0.07610403739267639,-0.025342865276555892,-0.021648640453310646,-0.07309950391489929,-0.00457195074984601,0.06942879216473052,-0.1239560375603718,-0.039914962595329576,0.03758782293114628,-0.08805901357857077
DaytimeRoutes_5,0.018572455706114627,-0.04894465057233229,-0.09454520207724827,-0.15733963727412736,-0.03242354867307533,-0.061167247731020724,-0.09281951310868171,-0.05872164416402959,-0.04600484282457951,-0.09116164582924048,-0.04297495357422837,-0.08285865980505897,-0.022898512942898092,-0.12067994923852607,-0.054210510755047354,-0.09119715206495214,-0.04303161924572612,-0.06354943359735399,-0.028075022141866413,-0.07758897725523983,-0.08473649553610736,-0.054224232777341966,-0.10533565537649185,0.18354715509845992,0.03269581555968465,0.3529021628365539,-0.06990071457417826,0.024485464817470583,0.3655175371905692,0.4743358209509715,0.2941475524946516,0.03179604273878369,0.34027428468769333,-0.028075022141866697,,-0.12067994923852607,0.4743358209509715,0.15096302737551823,-0.03245321159502125,-0.2241137242917927,-0.24320837659295136,0.44443733303356103,0.0008111096147190816,0.03251199602900697,0.03252042339781779,-0.02734912928071515,-0.05670230935599895,-0.10482332000126517,0.34518979851005804,-0.023041926857312305,-0.1594900977553763,-0.0520202142003772,-0.06343800962707277,-0.04442720136795903,-0.11377180078932143,,-0.12079531018908425,-0.12333948784380344,-0.11250363719530124,-0.09582177909090424,-0.08642038412911215,-0.0930674737061935,0.06736784408734002,-0.0032407061341628244,0.02751293866355849,-0.11946356422742012,0.47003548633116515,-0.009161215616722559,-0.06527135555482007,-0.07383313201299711,0.8785382559624664,0.36889038039392846,0.014558634386772752,0.1164794672758925,-0.09457400852227262,-0.09926635762122572,-0.12331523542540548,-0.100659106391089,-0.08804995072961425,-0.1139192257491968,-0.1109399896134507,-0.1008160871459943,-0.12069713466112068,-0.11392938865781252,-0.08125760945347105,0.09995988489788953,-0.09596928300904685,-0.07928873728624776,-0.10533565537649185,0.5400456419715159,0.019475825673489162,-0.08285865980505897,-0.06784039724042265,1.0,0.4667586895406524,0.03179604273878369,0.15416402184168249,-0.04606896319056334,0.20167295963312434,-0.04765895638723391,-0.04261153522154151,-0.02681664591366022,0.08882597000692914,-0.16719901120223699,0.0352876197640616,0.18771101324576384,-0.09859432034497932,-0.06337805157420583,0.05852575142342538,0.16085237029527952,0.1182286859583577
DaytimeRoutes_4,0.06398393652532935,-0.03860691760729237,-0.07457605242000642,-0.12410750391662972,-0.025575282641103675,-0.04824794672763398,-0.07321485091899924,-0.04631888575146908,-0.036288034661524596,-0.07190714630342811,-0.03389809657268941,-0.06535785657345909,-0.0180620556522215,-0.09519080844634316,-0.042760561117428555,-0.07193515317037648,-0.03394279373336302,-0.050126984628430356,-0.022145220243266303,-0.06120119802878962,-0.06683906950482162,-0.04277138487401883,-0.0830874246863927,0.24150744296540327,0.1127687108946546,-0.03395619209395637,-0.05513679425023483,0.6138610407885113,0.48268885857586624,-0.03203635892738471,-0.02830283247966856,0.07546286333760671,0.4540739967435468,-0.022145220243266588,,-0.09519080844634316,-0.03203635892738471,0.20441087454746876,-0.025598680376508514,-0.17677805413300227,-0.19183967291075898,0.35056651334499817,-0.038531574299120366,0.025442972619284073,-0.06664141306211853,0.03283214007876019,-0.04472606014859978,-0.1265416360541131,0.1976777093407157,0.08037691672073295,-0.12580375978210945,-0.012268344162900539,-0.022702217481985528,0.0068812987936472825,-0.08974174884782289,,-0.09528180369630837,-0.09728861865863023,-0.08874143754077747,-0.05826075525899987,-0.05008392877078571,-0.07341043908330563,0.11255963760812682,0.04028778194450022,0.07101037536131646,-0.09423133942667715,0.03249682207701289,0.0674337217628563,-0.039674907421586185,-0.058238635090502436,0.4009722811194774,0.8343978764781848,0.05801273426821293,0.19433729756738943,-0.07459877457731597,-0.07830003984184417,-0.09726948865957932,-0.0793986223503931,-0.0694526808015605,-0.08985803578036124,-0.08750805222382617,-0.079522446772463,-0.09520436408902057,-0.08986605215336434,-0.06409496842764499,0.14769273088013246,-0.07569934933922814,-0.06254194711376523,-0.0830874246863927,0.05749406297469602,0.09883206582640197,-0.06535785657345909,-0.05351164215252632,0.4667586895406524,1.0,0.07546286333760666,0.23425359009259406,0.12661902957317855,0.02446482531334154,-0.05667636386282264,0.059817818657966274,0.09286381092441702,-0.003467111943710331,-0.07036961482988545,0.07055274604638266,-0.03681219229375357,0.008868058157893304,-0.03626029341975608,0.04593212267129597,-0.05082583876265244,0.05352469837133492
DaytimeRoutes_7,0.0614036099895459,-0.03459538601142605,-0.06682707350330529,-0.03758065259664339,-0.02291783002000882,-0.043234644067670344,-0.06560731045861853,-0.04150602616067188,-0.032517451392553916,-0.06443548559487217,-0.03037584476216533,-0.05856671335530911,-0.01618528041540513,-0.08529981068260871,-0.03831743660476244,-0.06446058235040877,-0.03041589757194627,-0.04491843665037396,-0.01984417534745446,-0.054841961010836944,-0.05989401779454983,-0.03832713569654227,0.025290338286101197,-0.03041589757194627,-0.050770422407304436,-0.03042790374817909,-0.0494076916453722,-0.04174915420759535,0.0888813452753104,-0.060909040924795564,-0.025361968153238653,1.0,0.18785392106485546,-0.019844175347454338,,-0.08529981068260871,-0.060909040924795564,0.4335387717973744,-0.022938796565338246,-0.15840956492017563,-0.1719061750581126,0.3141401749607583,-0.0345278714054658,0.14231038539084792,-0.059716899253189445,-0.0818516939129021,-0.040078706395321066,-0.1766882468848142,-0.10083324408284426,-0.00556425678105267,0.3217269575691288,0.035737721398715144,0.024068601038678215,0.004239952463835212,-0.04918773802814655,,-0.05560879042998521,-0.0285975718110669,-0.016492441856804277,-0.015034277647748347,-0.006073738905890921,0.08201029405837006,0.2752044440481001,-0.07322732877905444,-0.062193102666965865,0.005607341168603975,-0.020767064771735826,0.0041513878909876945,-0.06568983102784538,-0.052187229299910584,0.008873277264078654,0.04189008438016842,0.9130506406641958,0.02955581348875591,-0.06684743466787878,-0.07016411231252863,-0.0871625013305052,-0.07114854433415041,-0.06223605640572423,-0.08052115078627668,-0.07841534712989949,-0.0712595025236313,-0.08531195779820508,-0.08052833420146727,-0.05743504821337499,0.33433965104886865,-0.06783365193365334,-0.05604339679006906,0.025290338286101197,-0.002824969161628928,0.025646763931278956,-0.05856671335530911,-0.04795140433646681,0.03179604273878369,0.07546286333760666,1.0,0.050942981744325655,0.023571845732221562,-0.19503085806278794,0.27113940149660937,0.031001133057950766,0.10176714612656995,0.15388157075496917,0.28038713462622367,0.05067673188842514,-0.18048496684178358,-0.007243499829306863,-0.009180449982777259,-0.1843285630316139,-0.175100429291509,-0.18645465547880435
DaytimeRoutes_6,0.05950934514538476,-0.04402119466064572,-0.08503468093457923,-0.14151247826449403,-0.029161988716561806,-0.05501429242495247,-0.08348258302151486,-0.05281469779251511,-0.04137710899213357,-0.08199148445657752,-0.038652003328282655,-0.07452371505254438,-0.02059509842059222,-0.10854047326817119,-0.04875734975519658,-0.08202341903769271,-0.03870296886846642,-0.05715684869031309,-0.025250890554069486,-0.06978412209166397,-0.07621265493240152,-0.04876969144744492,-0.09473969751163717,-0.038702968868468746,-0.06460325799102307,-0.03871824623004953,0.6371185618914529,-0.05312406815414067,0.6633197158627461,-0.0775042297911649,-0.032272053177325094,0.050942981744325655,0.6256349328505759,-0.0252508905540694,,-0.10854047326817119,-0.0775042297911649,0.17362377527231604,-0.029188667776396105,-0.2015696050090633,-0.21874348195163681,0.3997303509811849,-0.043935285123159196,-0.020425168933918297,-0.07598727893039325,0.08346484326667844,-0.05099849255599245,-0.22482847012592755,0.2564919518183185,0.1489114634942839,-0.14344661893866423,-0.034029898410778345,-0.04493233950945506,-0.0641326538832046,-0.076911939239139,,-0.10864422979317549,-0.08709453533765713,-0.10118663541557081,-0.12267745666296964,-0.11582531428855755,-0.08370560068746057,0.086945098802528,-0.03881930251609315,-0.0165766944187112,-0.10744644724632944,-0.1272528673505267,-0.10845654342263328,-0.05346751937425995,-0.06640608603275573,0.11439563189876291,0.17219252258096476,0.0337304508248498,0.8881830424375693,-0.08506058967249931,-0.08928092449325961,-0.11091066990585143,-0.09053357343435368,-0.07919280198354695,-0.10245982663385546,-0.0997802787703373,-0.09067476313105698,-0.10855592996925072,-0.10246896723191998,-0.07308371806891709,0.1204387104763794,-0.08631551026277413,-0.07131289931913373,-0.09473969751163717,-0.1134319121374503,-0.0945256706858904,-0.07452371505254438,-0.06101617434908314,0.15416402184168249,0.23425359009259406,0.050942981744325655,1.0,0.04125949825536221,0.1616524891381465,-0.18474391572374055,0.018011318421020855,0.03407758729006209,0.03558598563104339,-0.08416934139660646,0.10576822509281061,-0.03763902486301006,-0.008430669882062052,0.0625033434207708,0.07002150020792446,0.1537813227285946,0.034973706475362326
Car-free commute (% of commuters),0.10143304012077228,0.053696625319463315,0.0006355351374961111,0.19534032912511753,0.07958101340980561,0.0034630003992087164,0.051166433877159925,-0.1086400963583819,-0.08121646225712793,0.05479098195440079,-0.06787098141254282,0.07553886257288894,0.031197431286438294,0.23066559198761014,0.02776634169031034,0.057001409339914336,-0.2328520422787399,-0.5176736117563536,0.03095052408147125,-0.09724231866880804,-0.16053652617150163,0.06043086027997764,0.19671176753487618,0.11711162136578934,0.10911610104122002,-0.0024030118662989606,-0.14633114104504427,-0.02091501397445502,0.20369900275356975,-0.11733576473777176,-0.1685127958297784,0.023571845732221562,0.2174306086341921,0.03454412198828398,,0.23066559198761014,-0.11733576473777176,0.11850203719018966,-0.17581751270208937,0.02315247196184763,-0.11867672641108154,0.09289429057949704,-0.33882692776983847,-0.33215503944869,-0.1778342786532886,0.5929373845694111,-0.32465296005740063,0.022037792375158346,-0.2576582805166222,0.5745741413059813,-0.5121263038964765,0.1619136379246559,0.08536801773535549,0.19482301384397394,0.07216681672981544,,0.07217820276763515,0.017468277255966592,0.08534114391623052,-0.1547453387392046,0.2546060250541536,0.06579836717504728,-0.021219727141288218,0.05170663773184982,0.0637813838252254,0.23458376638095332,0.09211028288615153,0.24138746035271183,0.10412212545934234,0.09337204385892416,0.020663649506246343,0.1808990523253349,0.050201996249649855,0.0939063054163072,0.08460842923630361,0.006755438735062093,0.14048123729844744,0.0210559680300711,0.1802283774088477,0.04658386576379761,-0.03023440239507149,0.04837871478858904,-0.24177217813886942,0.21280724922781263,0.025137078273767693,-0.0766632536983581,-0.0014608942140391734,0.002959851302087103,0.19671176753487618,0.03336131481365521,0.19722091257360658,0.07553886257288894,0.09875777680758172,-0.04606896319056334,0.12661902957317855,0.023571845732221562,0.04125949825536221,1.0,-0.2555521976616989,-0.3878146085525656,0.38665242338421224,0.4295610078623226,-0.3611176522793662,-0.09022139567784004,-0.10069072665553123,-0.24068161629847656,0.33907749676890286,0.006570769869031778,-0.015212411335413215,-0.11301567142194602,-0.18907089272405045
Disabled population,-0.06918694473420643,-0.10258336266827937,-0.052015931559509676,-0.15030425017031365,-0.10349282783357715,-0.0656256144156798,-0.050312160051503386,-0.02138091689814278,0.005741362276449331,-0.11306164775232848,-0.06254576038000016,-0.06381422530467115,-0.004028727167334805,-0.05056997740637458,0.18336959518373197,-0.06302860868493601,-0.003792396669542439,0.11784145242071001,-0.08496402319683795,-0.13472896297021253,-0.1283988447668069,-0.02336736950856644,-0.08874555782083732,-0.06676714407534627,0.06376056584452795,-0.05098903828266796,0.4498647587818504,0.22931400136697216,-0.21675020502417588,0.3784657869860941,0.13642753586946682,-0.19503085806278794,-0.21648081283867782,-0.09558968950861249,,-0.05056997740637458,0.3784657869860941,-0.11329554493706982,-0.009740025360050173,-0.20606133118866862,-0.0520928976297665,0.2430697519548424,0.004280872816568414,0.2775484640521718,0.013042753224427403,-0.30715068797217027,0.12783957683011254,-0.006786611896503644,0.72721812036777,-0.3988798391543594,-0.16313163796869776,-0.1850882313151501,-0.1642933734562508,-0.2320222401051291,0.017050848435527788,,0.009522808141870369,-0.11279780211364365,-0.16938623715354262,-0.018129764331485568,-0.09989746658127063,-0.14772565106519286,-0.040897584252859435,-0.12306780551152764,-0.12243716390053996,-0.10875494510437286,0.13348521796744675,-0.0638308214648171,-0.07750050740162187,-0.04180630096800553,0.12906963100929775,-0.04099731781355032,-0.19416799109403712,0.07952717880192457,-0.14488190056949643,-0.09778684540570841,-0.20822352977544956,0.04770814672125,-0.20317218746543692,0.023428895019810072,-0.0818447282897325,-0.15575620405564394,0.028796308302145128,-0.05736965797792827,-0.12891270608318897,-0.029393187293083444,-0.1087492185250748,-0.10762706051812707,-0.08874555782083732,0.19764876728075997,-0.009154722467927218,-0.06381422530467115,-0.032745490485087694,0.20167295963312434,0.02446482531334154,-0.19503085806278794,0.1616524891381465,-0.2555521976616989,1.0,0.04098304472605717,-0.6444118835795936,-0.6640923122742146,0.36730330045758086,-0.4959726490375548,0.6161059936340633,0.4174288946867756,-0.6067727980356533,-0.15368281318735236,0.74526573636815,0.5068008469301054,0.7631949725351072
Foreign-born population,-0.028700977393681288,-0.03287757528093396,0.07323234683759243,-0.08253337364510366,-0.0864837180244041,0.018158507866122928,-0.025777181342193957,0.22267981284821536,0.223827280897897,-0.014227245156665125,0.015154455072555967,-0.10583109321321298,0.006148171623229018,-0.18822696537234432,0.09131573760934068,-0.040348512950613966,0.11131679690592144,-0.09170267725345316,-0.042793016685155845,0.26674980542802623,0.29092949634073867,-0.09378112702254932,-0.09597816260022277,-0.13341033338762825,-0.1754665447265717,0.10608111312975632,-0.05865492805380814,0.1307447119571166,-0.21354397465200264,-0.015901660132315632,0.0011278594227935252,0.27113940149660937,-0.20663579183955866,-0.07488484135182118,,-0.18822696537234432,-0.015901660132315632,-0.061529487559852034,0.11059528627411544,0.09841625991116608,-0.0319179009567343,-0.06126645309059326,0.03682876714313656,0.3220004203973421,0.19782111571395752,-0.358628055686983,-0.13620474977286426,-0.05316441875250218,0.09163304745697325,-0.36662617864812824,0.44317610270582525,-0.03591757275879238,-0.016977276554405587,-0.045301396374195,0.06591560348183657,,-0.0243094590162283,0.025060572227142367,0.10086438046748594,-0.1094033696961979,-0.24437066711573976,0.06459622433623063,-0.10585640229151007,-0.011938737495068026,-0.01696137329486477,-0.10954623416701596,-0.1400443507620015,-0.2613837155256809,-0.12560878145717647,-0.1624368787406541,-0.10216769482767948,-0.11672293472796215,0.2661747014395124,-0.21597831162911318,0.04075464864109676,0.027232047324678422,0.0010478408888138877,0.13960760671322134,-0.12619174138787453,-0.002549977774064737,0.042772641593070385,0.12399795996143734,-0.0725466976719635,-0.22858785810822235,0.07284323616984024,-0.11057549360353676,0.011916524166940851,0.010567462277002504,-0.09597816260022277,-0.10462064196723596,-0.24241686701987225,-0.10583109321321298,-0.1445416511517993,-0.04765895638723391,-0.05667636386282264,0.27113940149660937,-0.18474391572374055,-0.3878146085525656,0.04098304472605717,1.0,-0.4722775978667471,-0.41096496847385305,0.6215906601947525,0.47967063559206474,0.3841164593576325,-0.10427819108361829,-0.43621932777226313,0.12637850711147713,0.05440201094157826,-0.18476704267179994,0.06183392638560855
Median household income (2018$),0.10266384252316896,0.05399605603165348,0.06884494280513875,0.2764826558437429,0.1852861649996923,0.04918320472390325,0.019929566424244694,-0.10342259254346992,-0.08277732835375406,-0.009196240766010205,-0.033929433760990065,-0.02079975393062045,-0.030324680089783576,0.1169969413849248,-0.15153170133867708,0.02897981917059053,-0.0167514986403315,-0.05746507558472823,0.08256112162436555,-0.022451115051767685,-0.02964558478572787,0.0006419033512792862,0.18753726662266296,0.16994347412896293,-0.02785004706044212,-0.07132207104955372,-0.20469673202382305,-0.1645098122227086,0.2731964800636397,-0.21395530355193335,-0.0562313059654429,0.031001133057950766,0.2816750794059223,0.1304865169279285,,0.1169969413849248,-0.21395530355193335,0.09217463583837698,-0.022140589271310646,-0.00465696128852702,0.0335635594352069,-0.028040984851718152,-0.02198950445863968,-0.4134730041632924,-0.11773661185426938,0.4555460113645554,-0.028628223327469372,-0.23081092575782317,-0.38155475822488677,0.5842406003406397,-0.09280993492537541,0.2557569923426514,0.2028835899981626,0.3240538766131892,0.020061852632313585,,0.049233652232883236,0.09128112256952146,0.07037786626711114,0.12643271622229266,0.21911586414018996,0.19370218073198103,0.06297763123034711,-0.013850932935887994,0.025613429579132742,0.23349252571232798,0.092184926321271,0.1886093173600524,0.018251384133320864,0.07359818070691278,0.039416220544772264,0.1414529789187988,0.0525608023594613,0.1100245565268228,0.14682981272417436,0.13167217893496833,0.2505903218468031,-0.0707813803149613,0.2980143928451596,0.011126849175255556,0.034078240552991135,0.02467789373628402,0.03648654792871175,0.13815960985473147,0.15241912671983965,0.042729421640061646,-0.01620925048249985,0.02641457173606912,0.18753726662266296,0.0005883605939264608,0.09030311448086217,-0.02079975393062045,0.06709758546620463,-0.04261153522154151,0.059817818657966274,0.031001133057950766,0.018011318421020855,0.38665242338421224,-0.6444118835795936,-0.4722775978667471,1.0,0.9597815815792968,-0.7716994123076293,0.15180189545951103,-0.6229853001816548,-0.4944915988810113,0.8246778685430113,0.12090093556795342,-0.7822144393218098,-0.39918908038861517,-0.6968476511543786
"Median rent, all (2018$)",0.11155388773197572,0.05295167479763263,0.06689916658333278,0.24809824687697057,0.18489984768101156,0.028753106832836915,0.04139311158687133,-0.0905233323291086,-0.08287904962051697,0.023668116911074236,-0.03653438535187963,0.01363512435004266,-0.04490758898176077,0.06464639572338465,-0.12838914196288442,0.052362574483933465,-0.02625318856797274,-0.11561817991220143,0.08432168221578556,0.008141459837272554,-0.011274912104699001,0.02551503123626407,0.1490334783170156,0.17188115952589847,-0.05121623537090013,-0.07570581950088215,-0.2096476497348095,-0.13146350535069398,0.2960118066215546,-0.23450140188282856,-0.06678848582723614,0.10176714612656995,0.3097605937432053,0.12275300909310186,,0.06464639572338465,-0.23450140188282856,0.13712743907884234,-0.046752017631533464,0.02528963466137366,0.01007758770152706,-0.03338797198393258,-0.05275166364112603,-0.35905190030463174,-0.12828418399591188,0.4365384349780784,-0.0844182594830271,-0.19551186766588477,-0.3517401173518512,0.5281071300204329,-0.09398858946375023,0.268828661961682,0.20333661942734066,0.3360653916533849,0.020783772667195433,,0.0002456290523448966,0.11210810310204014,0.12044875909878552,0.0766090905777759,0.17619710575697556,0.21898603098892166,0.08311403382802383,0.00888471817216847,0.029753470925937806,0.19196764066075298,0.0743651893626627,0.15455027736606997,0.05887131126015674,0.08872218585784783,0.04403887276772829,0.15869049062885054,0.12838389795136626,0.1227678375765962,0.15508767691629025,0.12059194896222677,0.2583462012200648,-0.0606438360791086,0.3125315592253426,-0.03720842055907996,0.052999921430743724,0.0785580564594221,-0.01844598421426534,0.09095976431702889,0.16905428305068212,0.057075608035102976,0.007709908244684807,0.03055186380300942,0.1490334783170156,-0.0224923448408783,0.04427985573732228,0.01363512435004266,0.07610403739267639,-0.02681664591366022,0.09286381092441702,0.10176714612656995,0.03407758729006209,0.4295610078623226,-0.6640923122742146,-0.41096496847385305,0.9597815815792968,1.0,-0.6923120738414851,0.19676002423783484,-0.5768110523187868,-0.5527416774832464,0.820962191854578,0.07127129256202389,-0.7236170377275053,-0.46039773861857897,-0.6994928743995038
Moderately rent-burdened households,-0.0829128992885021,-0.08327441452734058,-0.058990016508581475,-0.26415144534623136,-0.10783622854015397,-0.10880389519259046,-0.07744174364593757,0.09431923645240887,0.10378861395693985,0.09819148570527131,0.059084484347134834,0.04387033629560877,0.01255936951319557,-0.1963422380069602,0.08127366990890895,-0.09104500218560505,-0.027441152183846743,-0.021000732536377176,-0.053011616367189526,0.12271506637441097,0.15201570587208987,0.06508044774668027,-0.22140905504980346,-0.11214764751766153,-0.0801964045366316,0.026748389462395,0.11268115712741594,0.11475547900772406,-0.09922978810704088,0.15464612492394073,0.10099790939270743,0.15388157075496917,-0.12690507887682934,-0.08105979676563224,,-0.1963422380069602,0.15464612492394073,-0.06337256981469763,0.09608764031935949,0.04112912557270785,-0.09521067782416164,0.05342467589423738,-0.04221836885747932,0.3845288748117723,0.12368654322346433,-0.40294618440077584,-0.0034414574534030406,0.09460926103065244,0.2751977723688299,-0.5079020438237279,0.26585116958759536,-0.25139372075675165,-0.18473140733464172,-0.30164671211804334,-0.09561209298278951,,-0.16250969861418743,-0.05684047117022084,-0.024873684338874547,-0.18546397111558777,-0.28870505556566034,-0.13935779113973662,-0.07314092400959299,0.11184696949396769,0.06693269114666296,-0.27485724762158653,-0.12776816720678227,-0.2518027224580764,0.004695467813160893,-0.03869513277141127,0.02795432845670559,-0.06362401550807649,0.11282917317854747,-0.015296462723249714,-0.12910301492807572,-0.0776734068712339,-0.23182061118325584,0.00342306195589878,-0.25316551030802786,-0.11226626883965718,-0.013404358412660014,0.0220442908322329,-0.11273191692880714,-0.22689982317069643,-0.10120455656948737,-0.035959733417111846,0.1205436737288272,0.07485085094582734,-0.22140905504980346,-0.052984462289268015,-0.18023383562283796,0.04387033629560877,-0.025342865276555892,0.08882597000692914,-0.003467111943710331,0.15388157075496917,0.03558598563104339,-0.3611176522793662,0.36730330045758086,0.6215906601947525,-0.7716994123076293,-0.6923120738414851,1.0,0.09736339468177865,0.5442893574089395,0.22716509529327872,-0.653377931419501,-0.07537110785077755,0.46023046869827416,0.30196310954030997,0.34786330740576016
